rest_id,zomato_url,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
75840,https://www.zomato.com/lucknow/the-thickshake-factory-gomti-nagar,The Thickshake Factory,Lucknow,Gomti Nagar,4.7,106.0,0522 4003925,"Desserts, Beverages",300.0,"MM-1/1023, Vishal Khand, Gomti Nagar, Gomti Nagar, Lucknow",True,False,False,"Belgian Chocolate Shake , Caramel Mocha , Thick Shakes , Mint Mojito",80.9885303537,26.8518848042
75861,https://www.zomato.com/lucknow/zaika-by-gemini-continental-hotel-hazratganj,Zaika by Gemini Continental Hotel,Lucknow,Hazratganj,4.0,189.0,+91 5224011111 +91 9918102167,"Awadhi, Mughlai, Chinese, Continental",1200.0,"Gemini Continental Hotel, 10, Rani Laxmi Bai Marg, Hazratganj, Lucknow",False,False,False,"Chicken Biryani , Salad , Paneer Hyderabadi , Breakfast Buffet",80.9365448356,26.852759151599997
75875,https://www.zomato.com/lucknow/cafe-hummingbird-mahanagar,Cafe Hummingbird,Lucknow,Mahanagar,3.5,128.0,+91 7985619814,"Cafe, Fast Food, Beverages",350.0,"Sector-C, Shadab Colony, Mahanagar, Lucknow, Uttar Pradesh 226006",True,False,False,"Coffee , Fries , Waffles , Burgers , Hot Chocolate , Nutella Waffle , Pizza",80.95368309999999,26.877847999999997
75893,https://www.zomato.com/lucknow/balaji-bhojnalay-charbagh,Balaji Bhojnalay,Lucknow,Charbagh,4.0,190.0,+91 8188008888 +91 8881931566,"North Indian, Chinese",200.0,"Opposite Mohan Hotel, Gautam Budh Marg, Charbagh, Lucknow",True,False,False,Dal Makhani,80.92405680569999,26.834161721100003
75912,https://www.zomato.com/lucknow/bahen-ki-rasoi-aliganj,Bahen Ki Rasoi,Lucknow,Aliganj,3.5,155.0,+91 7317030936,Fast Food,150.0,"51 MMIG, Seetapur Road Yojna, Sector C, Power House Chauraha, Aliganj, Lucknow",True,False,False,Not available,80.9464273,26.9054642
75929,https://www.zomato.com/lucknow/royal-grill-gomti-nagar,Royal Grill,Lucknow,Gomti Nagar,3.7,215.0,+91 8948855555,"North Indian, Mughlai, Chinese",1000.0,"3rd Floor, Riverside Mall, Vipin Khand, Gomti Nagar, Lucknow",False,False,False,"Fish , Gulab Jamun , Mocktails , Paneer Tikka , Seekh Kebab , Rasmalai , Kheer",80.9686294198,26.8533588924
75938,https://www.zomato.com/lucknow/kabila-hazratganj,Kabila,Lucknow,Hazratganj,3.8,157.0,+91 8188008822 +91 8188008833,"North Indian, Chinese, Continental",1600.0,"15, Mahmoodbad Building, MG Road, Hazratganj, Lucknow",True,False,False,"Beer , Mocktails , Chicken Handi , Dum Aloo Kashmiri , Spring Roll , Dal Makhani , Honey Chilli Potatoes",80.93900440000002,26.850067300000003
75952,https://www.zomato.com/lucknow/deraa-gomti-nagar,Deraa,Lucknow,Gomti Nagar,4.0,108.0,+91 9911335525 +91 5224230111,"North Indian, Chinese, Mughlai",650.0,"1/758 F, Vardhan Khand, Sector-4, Gomti Nagar, Lucknow",True,True,False,"Noodle , Dal Tadka , Tangdi Kabab , Murgh Malai , Shahi Tukda , Lahori Mutton Seekh",81.0107065624,26.834623777399997
75969,https://www.zomato.com/lucknow/rovers-hazratganj,Rovers,Lucknow,Hazratganj,3.2,255.0,0522 4104573 0522 3247187,"North Indian, Chinese",650.0,"Opposite G.P.O, MG Marg, Hazratganj, Lucknow",True,False,False,"Rolls , Burgers , Mutton Frankie , Noodle , Coffee , Veg Frankie , Chicken Frankie",80.9464649856,26.8460259829
75988,https://www.zomato.com/lucknow/al-zaiqa-restaurant-lalbagh,Al Zaiqa Restaurant,Lucknow,Lalbagh,3.9,228.0,+91 9415463197,Mughlai,550.0,"39, Near Novelty Cinema, Triloknath Marg, Lalbagh, Lucknow",True,False,False,"Mutton Biryani , Butter Chicken , Murgh Kalimirch , Rumali Roti , Mutton Stew , Seekh Kebab",80.9402841702,26.8477900047
76008,https://www.zomato.com/lucknow/club-momentz-gomti-nagar,Club Momentz,Lucknow,Gomti Nagar,4.0,153.0,0522 6673682,"North Indian, Mughlai, Chinese, Continental",1000.0,"Near Eldeco Elegance, Vibhuti Khand, Gomti Nagar, Lucknow",True,True,False,Paan Shot,81.0084213316,26.863386506599998
76023,https://www.zomato.com/lucknow/food-factory-khurram-nagar,Food Factory,Lucknow,Khurram Nagar,3.1,5.0,Not Available,"North Indian, Chinese, Mughlai",400.0,"Shop 1 & 2,Hamid Complex, Khurram Nagar, Lucknow",False,False,False,Not available,80.9740728259,26.892608877399997
76026,https://www.zomato.com/lucknow/hunger-on-3-alambagh,Hunger On,Lucknow,Alambagh,3.4,225.0,+91 9119880707,"Burger, Fast Food, Pizza",300.0,"551KA/150, SBI Road, Bhilawan, Chander Nagar, Alambagh, Lucknow",True,False,False,"Burgers , Pizza , Pasta , French Fries",80.9049852937,26.8148445981
76040,https://www.zomato.com/lucknow/royal-night-grill-hazratganj,Royal Night Grill,Lucknow,Hazratganj,2.9,5.0,+91 9559947865,Fast Food,250.0,"Birbal Sahani Marg Next to Royal View Heritage New Haidrabad, Hazratganj, Lucknow",False,False,True,Not available,80.939922,26.861341999999997
76042,https://www.zomato.com/lucknow/grill-inn-indira-nagar,Grill Inn,Lucknow,Indira Nagar,3.6,236.0,0522 4304074 +91 7753012486,"Burger, Fast Food, Italian, Pizza, Chinese",250.0,"S-24 Azad Market, Behind Lekhraj Dollar, Indra Nagar, Lucknow, Indira Nagar, Lucknow",True,False,False,"Burgers , Pizza , Noodle , White Sauce Pasta",80.9856882691,26.8735977571
76053,https://www.zomato.com/lucknow/dosa-plaza-hazratganj,Dosa Plaza,Lucknow,Hazratganj,3.7,152.0,0522 4010338,South Indian,450.0,"Food Court, 4th Floor, Sahara Ganj Mall, Shahnajaf Road, Hazratganj, Lucknow",True,False,False,"Mysore Masala Dosa , Idli , Mexican Dosa , Filtered Coffee",80.9456693754,26.8555639969
76057,https://www.zomato.com/lucknow/deja-vu-gomti-nagar,Deja Vu,Lucknow,Gomti Nagar,3.0,0.0,+91 9198466349,Fast Food,300.0,"5/8 Vipul khand, gomti nagar, lucknow",False,False,False,Not available,80.98771099,26.8457250465
76068,https://www.zomato.com/lucknow/frudope-1-indira-nagar,frudope,Lucknow,Indira Nagar,3.0,0.0,+91 8572921311,Indian,300.0,"Badshah Nagar, Government Colony, Railway Colony, Indira Nagar, Lucknow",False,False,False,Not available,80.96718890000001,26.8698729
76069,https://www.zomato.com/lucknow/bhole-chature-gomti-nagar,Bhole Chature,Lucknow,Gomti Nagar,4.0,148.0,+91 9554049999,"North Indian, Chinese",300.0,"Shop D-121 & 124, Sahara Plaza, Patrakarpuram, Gomti Nagar, Lucknow",True,False,False,"Chole Bhature , Chur Chur Naan , Chaap , Paneer Kulcha , Tandoori Momos",80.9985447675,26.8525004096
76084,https://www.zomato.com/lucknow/tasty-point-hazratganj,Tasty Point,Lucknow,Hazratganj,3.1,5.0,Not Available,"North Indian, Fast Food",150.0,"Opposite St. Francis, Shahnajaf Road, Hazratganj, Lucknow",False,False,False,Not available,80.9435977042,26.8516993525
76085,https://www.zomato.com/lucknow/kakis-restaurant-indira-nagar,Kakis Restaurant,Lucknow,Indira Nagar,3.4,295.0,0522 4080062 0522 4080063,"North Indian, Chinese",400.0,"C-1175 Church Road, Indira Nagar, Lucknow",True,False,False,Not available,80.99137086420001,26.8764053754
76097,https://www.zomato.com/lucknow/chilli-chaska-fast-food-center-aliganj,Chilli Chaska Fast Food Center,Lucknow,Aliganj,3.0,0.0,+91 9140625976,"North Indian, Mughlai, Chinese",150.0,"2/701, Sector-H, Jankipuram, Near Aliganj, Lucknow",True,False,False,Not available,80.960258,26.918000000000003
76101,https://www.zomato.com/lucknow/the-love-garden-1-aashiana,The Love Garden,Lucknow,Aashiana,3.2,164.0,+91 8601860102,"Biryani, Cafe, Chinese, Desserts, Fast Food, Indian, Momos",150.0,"Gate No.2, Dream World Amusement Park, Sector-H, LDA Colony, Aashiana, Lucknow",True,False,False,"Rolls , Paneer Roll , Paneer Momos , Mocktails , Chilli Paneer , Spring Roll",80.9042852372,26.7916224737
76113,https://www.zomato.com/lucknow/shri-krishan-mishthan-bhandar-sadar-bazaar,Shri Krishan Mishthan Bhandar,Lucknow,Sadar Bazaar,3.0,0.0,+91 6391625784,Mithai,400.0,"145, Near Punjab National Bank, Sadar Bazaar, Lucknow",False,False,False,Not available,80.9448342025,26.8277780969
76114,https://www.zomato.com/lucknow/food-haat-gomti-nagar,Food Haat,Lucknow,Gomti Nagar,3.7,265.0,+91 7565888111,"North Indian, Chinese, South Indian, Mughlai",350.0,"1/51, Viram Khand, Patrakar Puram, Gomti Nagar, Lucknow, Gomti Nagar",True,False,False,"Noodle , Rolls , Singapore Noodles , Ice Cream Roll , Dragon Fire Momos , Oreo Shake , Pav Bhaji",80.9995224327,26.8511998106
76128,https://www.zomato.com/lucknow/star-restaurant-hazratganj,Star Restaurant,Lucknow,Hazratganj,2.9,6.0,Not Available,Mughlai,300.0,"11, Near Tulsi Cinema, China Bazar, Wala Qadar Road, Hazratganj, Lucknow",False,False,False,Not available,80.9368833333,26.852575
76130,https://www.zomato.com/lucknow/the-concept-headquarters-2-mahanagar,The Concept-Headquarters,Lucknow,Mahanagar,4.0,126.0,+91 7607540662 +91 7236851408,"North Indian, Mughlai, Continental",700.0,"B 332, Mahanagar, Lucknow",False,False,False,Mocktails,80.9570265,26.8749119
76143,https://www.zomato.com/lucknow/red-rose-handi-restaurant-kaiserbagh,Red Rose Handi Restaurant,Lucknow,Kaiserbagh,3.0,0.0,Not Available,Biryani,350.0,"Beside Dallan Building, Victoria Street, Kaiserbagh, Lucknow",False,False,False,Not available,80.9106994048,26.8639048375
76145,https://www.zomato.com/night-grill,Night Grill,Lucknow,Mahanagar,4.0,245.0,+91 7510009888,"Chinese, Continental, Fast Food, North Indian",600.0,"C-931,sector B, Mahanagar, Lucknow, Uttar Pradesh 226001",True,False,True,"Burgers , White Sauce Pasta , Paratha , Butter Naan , Shahi Paneer , Mushroom Masala",80.9604751691,26.8726251829
76157,https://www.zomato.com/lucknow/punjabi-chic-inn-indira-nagar,Punjabi Chic-Inn,Lucknow,Indira Nagar,3.0,0.0,+91 9621895830,North Indian,350.0,"B 17, Lekhraj Market 1st, A Block, Indira Nagar, Lucknow",False,False,False,Not available,80.974088721,26.8714046681
76162,https://www.zomato.com/lucknow/old-al-baik-gomti-nagar,Old Al-Baik,Lucknow,Gomti Nagar,3.7,170.0,0522 4249786,"Fast Food, Beverages, American",300.0,"C-112, Sahara Plaza, Patrkarpuram, Near Ford Hospital, Vikas Khand, Gomti Nagar, Lucknow",True,False,False,Mojito,80.99832482640001,26.852779192899998
76174,https://www.zomato.com/lucknow/new-santosh-sweets-1-mahanagar,New Santosh Sweets,Lucknow,Mahanagar,2.9,5.0,+91 8960000171,"Fast Food, Street Food",450.0,"MC 1 & 2, Karamat Market, Mahanagar, Lucknow",False,False,False,Not available,80.9569232538,26.8714827264
76175,https://www.zomato.com/lucknow/chaiwaala-com-gomti-nagar,Chaiwaala.com,Lucknow,Gomti Nagar,3.5,178.0,+91 7607777526,"Fast Food, Tea",200.0,"Near Janeshwar Mishra Park, India, Gomti Nagar, Lucknow",True,False,False,"Chai , Tea , Momos , Cheese Maggi , Chowmein , Bun Maskas",80.9973709,26.840959
76189,https://www.zomato.com/lucknow/a-qube-the-family-restaurant-kanpur-road,A Qube The Family Restaurant,Lucknow,Kanpur Road,3.0,0.0,+91 8948241655 +91 8429223575,North Indian,1250.0,"Banthra, Near MGIMT College, Kanpur Road, Lucknow",False,False,False,Not available,0.0,0.0
76195,https://www.zomato.com/lucknow/acacia-biryani-kebabs-wraps-curries-alambagh,"Acacia - Biryani, Kebabs, Wraps & Curries",Lucknow,Alambagh,4.2,139.0,0522 4336317 +91 8318631159,"Biryani, Indian, Kebab, Lucknowi, Mughlai, North Indian, Wraps",350.0,"552/7k,Chander Nagar Market, Alambagh , Lucknow",True,False,False,"Galauti Kebab , Chicken Biryani , Butter Chicken , Rumali Roti , Raita",80.90397007760001,26.8147518388
76201,https://www.zomato.com/lucknow/pragya-china-bite-aashiana,Pragya China Bite,Lucknow,Aashiana,3.0,4.0,+91 8299366008,Fast Food,250.0,"B44, Sector J, Rail Nagar, Aashiana, Lucknow",False,False,False,Not available,80.92334099109999,26.798466911
76208,https://www.zomato.com/lucknow/appetizers-indira-nagar,Appetizers,Lucknow,Indira Nagar,2.5,274.0,0522 4244130,"Mithai, Fast Food, Momos",400.0,"B-6 Sector-5, Bhootnath Market, Indira Nagar, Lucknow",False,False,False,"Deluxe Thali , Pizza",80.9824451432,26.873950059000002
76216,https://www.zomato.com/lucknow/babel-restro-lounge-indira-nagar,Babel Restro & Lounge,Lucknow,Indira Nagar,3.0,0.0,+91 6307586603,"North Indian, Continental, Chinese, Beverages",900.0,"14/157, Near New Power House, Indira Nagar, Lucknow",True,False,False,Not available,80.9989732504,26.890873911
76224,https://www.zomato.com/lucknow/royalz-pepper-aliganj,Royalz Pepper,Lucknow,Aliganj,3.7,204.0,+91 6390340012,North Indian,700.0,"24, Sitapur Road, Sector-A, Sector K, Aliganj, Lucknow",True,False,False,"Paneer Lababdar , Noodle , Vegetable Noodles , Mutton Handi , Handi Paneer",80.9411760047,26.894561696300002
76237,https://www.zomato.com/lucknow/cakes-and-bakes-shoppee-indira-nagar,Cakes And Bakes Shoppee,Lucknow,Indira Nagar,3.9,190.0,0522 4109723 +91 9335090393,"Desserts, Bakery",250.0,"C 1151, Church Road, Indira Nagar, Lucknow",True,False,False,"Pizza Roll , Fruit Beer , Sandwich , Chocolate Truffle , Sandwiches",80.988881439,26.8762244434
76240,https://www.zomato.com/lucknow/lucknow-mughlai-zayka-khurram-nagar,Lucknow Mughlai Zayka,Lucknow,Khurram Nagar,3.0,0.0,+91 9044645049,"North Indian, Chinese, Italian, Beverages",700.0,"Shop 652 NR, Lohia Nagar Board, Sector 2, Vikas Nagar, Khurram Nagar, Lucknow",True,False,False,Not available,80.9532709,26.8975201
76251,https://www.zomato.com/lucknow/carltons-mashal-lounge-grill-hazratganj,Carlton's Mashal - Lounge & Grill,Lucknow,Hazratganj,3.0,0.0,+91 9455956911 +91 9415000911,North Indian,500.0,"Rana Pratap Marg, Hazratganj, Lucknow",False,False,False,Not available,0.0,0.0
76252,https://www.zomato.com/lucknow/thelawale-gomti-nagar,THELAWALE,Lucknow,Gomti Nagar,3.6,254.0,+91 6393683150,"North Indian, Mughlai, Italian, Chinese",500.0,"Lower Ground Floor, Shop 32, Uday Tower, Kathauta Chauraha, Gomti Nagar",True,False,False,Not available,81.02401479,26.8660207
76267,https://www.zomato.com/lucknow/sethis-gomti-nagar,Sethi's,Lucknow,Gomti Nagar,3.0,0.0,+91 7065191999,"North Indian, Hyderabadi",800.0,"1/1, Vardan Khand, Gomtinagar extension, Nagar Nigam Food Safety Zone-15, Gomti Nagar, Lucknow",True,False,False,Not available,81.0030599311,26.8411441927
76268,https://www.zomato.com/lucknow/grill-drill-the-metropolitan-club-gomti-nagar,Grill Drill - The Metropolitan Club,Lucknow,Gomti Nagar,4.0,107.0,+91 9559309666,"North Indian, Chinese, Continental, Thai",1500.0,"Metropolitan Club, CP 134, Near Sahara Hospital, Viraj Khand, Gomti Nagar, Lucknow",False,False,False,"Tandoori Chicken , Metropolitan Clubs , Beer",81.026392,26.854847999999997
76282,https://www.zomato.com/lucknow/sfc-sardarji-fish-chicken-aliganj,Sfc Sardarji Fish & Chicken,Lucknow,Aliganj,3.0,0.0,+91 8545878878,Fast Food,250.0,"Kendriya Vidyalay, Gate 2, Aliganj, Lucknow",True,False,False,Not available,80.94904359430001,26.901081482600002
76285,https://www.zomato.com/lucknow/dalchini-huts-4-gomti-nagar,Dalchini Huts,Lucknow,Gomti Nagar,3.7,229.0,+91 9454728651,"Lucknowi, Biryani, North Indian",500.0,"4/31,Malhaur Road, Vikalp Khand, Gomti Nagar, Lucknow",True,False,False,"Chaap , Mutton Handi , Methi Paneer , Tea , Panneer Butter Masala",81.03291694069999,26.870325005500003
76297,https://www.zomato.com/lucknow/murga-singh-food-mafia-hazratganj,Murga Singh - Food mafia,Lucknow,Hazratganj,3.0,0.0,+91 8429859271,"Lucknowi, Seafood, North Indian",800.0,"Upper Ground Floor, Hamid Complex, Khurram Nagar Crossing, Ring Road, Lucknow",False,False,False,Not available,0.0,0.0
76299,https://www.zomato.com/lucknow/muradabadi-chicken-biryani-centre-hazratganj,Muradabadi Chicken Biryani Centre,Lucknow,Hazratganj,4.0,195.0,+91 7500529657,"Biryani, Mughlai",150.0,"Near Lucknow City Station, Lucknow",True,False,False,Not available,80.9193149954,26.859063599699997
76314,https://www.zomato.com/lucknow/chawal-waala-charbagh,Chawal Waala,Lucknow,Charbagh,3.0,0.0,+91 8756244753,North Indian,250.0,"10, Refugee Market, Charbagh, Lucknow",True,False,False,Not available,80.9217813871,26.833370674
76316,https://www.zomato.com/lucknow/billu-tandooria-aashiana,Billu Tandooria,Lucknow,Aashiana,4.0,246.0,+91 8840527148,"North Indian, Fast Food",500.0,"M-263, Ashiana Road, Sector G, LDA Colony, Aashiana, Lucknow, Uttar Pradesh",False,False,False,"Biryani , Butter Chicken , Mutton Curry , Murgh Kalimirch , Tandoori Chicken",80.9057460353,26.790388815
76328,https://www.zomato.com/lucknow/frutoze-gomti-nagar,Frutoze,Lucknow,Gomti Nagar,3.0,0.0,+91 8726664000,Beverages,200.0,"Ground Floor, Wave Mall, Vibhuti Khand, Gomti Nagar, Lucknow",True,False,False,Not available,80.9950193,26.8700587
76336,https://www.zomato.com/lucknow/wood-smoked-woodfired-pizza-aliganj,Wood Smoked-Woodfired Pizza,Lucknow,Aliganj,3.9,94.0,+91 9565908368 +91 6388844294,"Pizza, Ice Cream, Desserts",700.0,"MM 51/84, SBI Colony, Sector A, Aliganj, Lucknow",True,False,False,"Cold Coffee , Cheesy Corn , Capsicum Pizza",80.944532,26.906662800000003
76344,https://www.zomato.com/lucknow/gupta-bhjanalya-nishatganj,Gupta Bhjanalya,Lucknow,Nishatganj,3.1,5.0,+91 8127352014 +91 8400731032,North Indian,300.0,"Near Tempo Stand, Nishatganj, Lucknow",False,False,False,Not available,80.9573574364,26.8708788946
76352,https://www.zomato.com/lucknow/aryan-jankipuram-restaurant-aliganj,Aryan Jankipuram Restaurant,Lucknow,Aliganj,3.2,166.0,0522 6673729,"North Indian, South Indian, Continental",600.0,"Sitapur Road, Sector 8, Sector 2, Jankipuram Vistar, Khargapur Jagir, Aliganj, Lucknow",True,False,False,"Thali , Chicken Biryani , Chicken Lollipop , Kadhai Paneer",80.9360737726,26.936206200999997
76363,https://www.zomato.com/lucknow/scoops-spoon-cafe-gomti-nagar,Scoops & Spoon Cafe,Lucknow,Gomti Nagar,3.0,0.0,0522 4249786 +91 9389655858,"Desserts, Ice Cream",200.0,"C-112, Sahara Plaza, Patrkarpuram, Near Ford Hospital, Vikas Khand, Gomti Nagar, Lucknow",True,False,False,Not available,80.998334,26.852856
76372,https://www.zomato.com/lucknow/earthen-oven-fortune-park-bbd-hazratganj,Earthen Oven - Fortune Park BBD,Lucknow,Hazratganj,4.1,138.0,0522 4259999,North Indian,1400.0,"Fortune Park BBD, Ranapratap Marg, Hazratganj, Lucknow",True,True,False,"Biryani , Butter Chicken , Palak Chaat , Dal Makhani , Virgin Mojito , Gulab Ki Kheer , Garlic Naan",80.9406958893,26.856769427800003
76379,https://www.zomato.com/lucknow/al-baik-com-4-aliganj,Al-Baik.com,Lucknow,Aliganj,3.0,0.0,+91 7985471595,"Fast Food, Arabian",500.0,"Lower Ground Floor 26, Shiva Plaza, Engineering College Crossing, Sector E, Jankipuram, Aliganj, Lucknow",True,False,False,Not available,80.9449508786,26.910580471
76384,https://www.zomato.com/lucknow/get-desserted-aliganj,Get Desserted,Lucknow,Aliganj,4.2,115.0,+91 9621112020,"Desserts, Ice Cream",300.0,"B 59, Kapoorthala Road, Sector B, Aliganj, Lucknow",True,False,False,"Waffles , Pancakes , Paan Shake , Melted Chocolate , Brownie Waffle",80.93790200000001,26.887206699999997
76393,https://www.zomato.com/lucknow/rk-caters-hazratganj,RK Caters,Lucknow,Hazratganj,3.0,0.0,+91 9415006062 +91 8948154399,North Indian,200.0,"Opposite Indian Overseas Bank, Naval Kishore Road, Hazratganj, Lucknow",True,False,False,Not available,80.9467831627,26.8488827452
76402,https://www.zomato.com/lucknow/the-penthouse-cafe-1-aliganj,The Penthouse Cafe,Lucknow,Aliganj,3.7,142.0,+91 7347878786 00 05222329990,"BBQ, Chinese, Continental",800.0,"MG-S-24, Kapoorthala Road, Chandralok, Lucknow, Uttar Pradesh 226024",True,False,False,"Red Sauce Pasta , White Sauce Pasta",80.9414445609,26.886398052399997
76410,https://www.zomato.com/lucknow/aaradhya-nishatganj,Aaradhya,Lucknow,Nishatganj,3.0,0.0,+91 9076674471,"Armenian, Asian, Awadhi, Bengali, Bihari, Burger, Chinese, Indian",350.0,"Inside Hotel Aaradhya, Kati Bagiya, Kanpur Road, Lucknow",False,False,False,Not available,80.801865,26.657415999999998
76423,https://www.zomato.com/lucknow/pavillion-la-place-sarovar-portico-hazratganj,Pavillion - La Place Sarovar Portico,Lucknow,Hazratganj,4.2,134.0,+91 8037971392,"North Indian, Chinese, Continental",1500.0,"La Place Sarovar Portico, 6, Shahnajaf Road, Hazratganj, Lucknow",True,True,False,"Pizza , Brownie , Pasta , Galauti Kebab , Tikka , Fish , Paratha",80.943633914,26.8532550971
76425,https://www.zomato.com/lucknow/jalebi-wala-aliganj,Jalebi Wala,Lucknow,Aliganj,3.0,0.0,+91 9984588397,Mithai,150.0,"84, Sector C, Opposite Kalakriti, Aliganj, Lucknow",False,False,False,Not available,80.9441328049,26.8864210781
76435,https://www.zomato.com/lucknow/ram-asrey-chowk,Ram Asrey,Lucknow,Chowk,4.3,129.0,0522 3207588 0522 2254173,Desserts,350.0,"315/87, 88, Ban Wali Gali, Chowk, Lucknow",False,False,False,"Malai Paan , Chaat , Peda",80.9064387158,26.8665036348
76441,https://www.zomato.com/lucknow/ganna-cafe-gomti-nagar,Ganna Cafe,Lucknow,East Lucknow,3.0,0.0,+91 9140190076,Beverages,150.0,"1090 Chauraha, Beside Women Power Help Line Office, Jiamau, Gomti Nagar, Lucknow",False,False,False,Not available,80.9658898786,26.8502626402
